Ticker,EntryDate,ExitDate,EntryPrice,ExitPrice,Shares,EntryCost,PnL,Return,Reason
AAPL,2025-08-07,2025-08-12,218.9894448852539,227.89598950958253,22.493063253395526,4930.674109739729,190.2787185872403,0.03859081219977127,ML_EXIT
SMCI,2025-08-11,2025-08-12,45.102541831970214,45.64716316986084,1.5129314960732159,68.3053614519995,0.6866083832101708,0.010052042308460279,ML_EXIT
AMZN,2025-08-04,2025-08-14,217.5086938934326,227.28629389953613,2.766679276385549,602.3791750036517,25.820275855531804,0.04286382552214771,ML_EXIT
MSTR,2025-08-04,2025-08-14,372.95637400817867,369.9213703024728,12.85135032771155,4797.790810142261,-48.55567580153638,-0.010120423695608487,ATR_STOP
ETH-USD,2025-08-12,2025-08-15,4229.320634765625,4546.801145751953,0.05103265465042313,216.04950886877123,15.753788433901093,0.07291749245988782,ML_EXIT
ARM,2025-08-14,2025-08-19,140.36013828277586,140.85952767944337,4.471150136258707,628.1994508591835,0.9748414217197023,0.0015518024098658783,ML_EXIT
MSTR,2025-08-15,2025-08-19,372.39609645080566,336.180789749103,12.979959784064325,4838.524880554552,-479.27536256732947,-0.09905402460437465,ATR_STOP
PLTR,2025-08-15,2025-08-19,179.81486860656736,165.67870194396642,0.7917645445063949,142.5135510888449,-11.46620763174866,-0.0804569638756701,ATR_STOP
NVDA,2025-08-05,2025-08-20,179.70980511474608,172.4133894190107,8.536867695411855,1535.6945243571931,-65.29610026396404,-0.04251893799731786,ATR_STOP
AAPL,2025-08-19,2025-08-21,231.3956387786865,226.15686927032473,2.716322231940512,629.1742922809032,-15.473675307761141,-0.02459362293978266,ML_EXIT
GLD,2025-08-12,2025-08-25,308.37411122131346,309.51517842102055,16.113289712695845,4973.895289293408,8.42514334086718,0.0016938722773281497,ML_EXIT
MSTR,2025-08-20,2025-08-25,339.54969488525387,344.7375486602783,13.211045782558545,4490.296861444318,59.492333335305375,0.013249086902501471,ML_EXIT
AMZN,2025-08-21,2025-08-25,222.76131889343262,227.23633110046387,9.346393495817491,2084.0990410663712,37.617285777423604,0.018049663205149773,ML_EXIT
AMD,2025-08-25,2025-08-26,165.6327780532837,168.56566889953615,20.82669308351347,3453.0360691545993,54.118715982604044,0.015672791971690535,ML_EXIT
MSTR,2025-08-26,2025-08-27,341.98090255737304,348.50565267944336,6.990988964626755,2393.177893785478,40.784879034563346,0.01704214264241372,ML_EXIT
AMD,2025-08-27,2025-08-28,166.12301328277587,168.41575,14.63691731806149,2433.962772820041,28.659547581463812,0.011774850421503467,ML_EXIT
BTC-USD,2025-08-25,2025-09-03,113513.62688671875,111135.09996484376,0.041024756049498,4661.530381703077,-106.79930747338221,-0.022910782238506698,ML_EXIT
META,2025-09-03,2025-09-05,736.3679999999999,752.2436851196289,6.179215206466693,4554.731074229695,88.89626821199909,0.01951734729520412,ML_EXIT
ETH-USD,2025-09-05,2025-09-06,4300.986332519531,4304.819657958985,0.00014110347302324577,0.607491600544563,-0.0006740210722859796,-0.0011095150479147017,ML_EXIT
ETH-USD,2025-09-07,2025-09-08,4276.3040756835935,4303.228656982422,0.00014176044340249546,0.606817579472277,0.0025999954013999904,0.0042846408696021855,ML_EXIT
MSFT,2025-09-08,2025-09-09,498.3590403442383,501.1792776794434,0.0012216255912168726,0.609417574873677,0.0022236030957173414,0.0036487347713565045,ML_EXIT
PLTR,2025-08-26,2025-09-11,155.46769438934325,167.15638549041748,29.900637406478662,4653.2363947517415,339.8479955020757,0.07303475832119362,ML_EXIT
AMD,2025-09-05,2025-09-12,157.19855511474609,156.9215,29.506485142974466,4643.0198508411495,-17.448144386245076,-0.0037579301719082884,ML_EXIT
ETH-USD,2025-09-11,2025-09-13,4351.374795410156,4712.3462614746095,0.8198065654336579,3570.8564824222085,288.4927089276757,0.08079089998374377,ML_EXIT
COIN,2025-09-12,2025-09-16,328.1940137786865,332.08387500000003,11.203240012847196,3680.5168239662707,36.178116699054954,0.00982962948667301,ML_EXIT
ETH-USD,2025-09-14,2025-09-18,4670.505472412109,4590.146649658203,1.0438717943899023,4880.289217412098,-93.55612234028285,-0.019170200406666362,ML_EXIT
AAPL,2025-09-16,2025-09-18,237.29858267211912,239.85001622009278,15.338863020505608,3643.533988556317,31.81352916546848,0.008731503333134544,ML_EXIT
MSTR,2025-08-28,2025-09-19,346.3330836639404,347.27628720092775,7.103449869860791,2462.622320401505,1.7705170245408226,0.0007189559722061474,ML_EXIT
BTC-USD,2025-09-09,2025-09-19,112133.6169140625,117079.10303906251,5.4491200195540704e-06,0.6116411779693943,0.025698928187953385,0.04201634735135397,ML_EXIT
NVDA,2025-09-18,2025-09-19,174.06698572540282,175.6821192703247,28.379458120093574,4944.871603088083,35.90597984709893,0.007261256252776223,ML_EXIT
PLTR,2025-09-18,2025-09-19,170.35513927459715,176.98147232055666,21.84815393743893,3725.67097788313,137.1807549996447,0.03682041592346642,ML_EXIT
SMCI,2025-09-19,2025-09-22,46.022999999999996,45.37730152511597,109.26527848717552,5033.749661476755,-80.54433682656327,-0.016000862625920476,ML_EXIT
AAPL,2025-09-22,2025-09-24,248.42415305328367,255.0923912200928,19.918562903439614,4953.205324650192,122.78744221534726,0.024789491686177743,ML_EXIT
META,2025-09-24,2025-09-25,757.87875,753.0732872009278,6.685624702349353,5071.964857242892,-42.23425102453075,-0.008326999932623584,ML_EXIT
BTC-USD,2025-09-24,2025-09-25,112063.66789453125,113273.49898046875,3.590710342277243e-05,4.027909622646803,0.03534629706124548,0.008775345122569774,ML_EXIT
MSFT,2025-09-19,2025-09-30,510.815277557373,512.9833702392579,9.793897786381915,5007.880496615835,11.202090926929486,0.002236892620440823,ML_EXIT
NVDA,2025-09-30,2025-10-01,182.1710418319702,185.1473854904175,20.76120100037584,3785.8754914128217,54.16271136294472,0.014306522093977305,ML_EXIT
ETH-USD,2025-09-30,2025-10-02,4219.16370336914,4350.064602294922,0.2919948064707803,1233.2070961299428,35.71897928087219,0.028964299178106976,ML_EXIT
ARM,2025-09-25,2025-10-03,141.57075,152.8035648803711,8.911942172713886,1262.9332706183527,97.48148684605053,0.07718656964221238,ML_EXIT
GLD,2025-10-03,2025-10-06,357.2985551147461,361.9789236602783,3.803693922776933,1360.4147574644032,15.065417603432934,0.011074135678675287,ML_EXIT
COIN,2025-10-02,2025-10-07,354.9373897705078,386.6465763397217,3.571495102713846,1268.926075410815,110.59937211369788,0.08715982298487429,ML_EXIT
GOOGL,2025-09-25,2025-10-08,244.52219389343261,244.83752671051028,15.405921527801956,3770.860591519717,-2.684815680043812,-0.000711990171708201,ML_EXIT
PLTR,2025-10-06,2025-10-08,179.26958267211913,182.70860305023194,7.665018651858979,1375.4801750678362,23.584210317055067,0.01714616520437449,ML_EXIT
NVDA,2025-10-08,2025-10-10,186.66329232788084,193.41323950958252,27.654461981716103,5167.240161224565,176.1501784749571,0.034089798998855114,ML_EXIT
TSM,2025-09-19,2025-10-10,266.5031801147461,282.21061548614506,9.289168749497295,2478.0710834469955,140.8094446731502,0.056822197560727095,ATR_STOP
QQQ,2025-10-01,2025-10-10,597.4685679016113,596.6907849709647,6.420753108479373,3840.0382027757664,-12.665194584850724,-0.0032981949439189707,ATR_STOP
AMZN,2025-10-10,2025-10-10,226.32311171722412,216.72469620715933,0.4755386684202224,107.73312430303304,-4.775211828351388,-0.04432445321941666,ATR_STOP
META,2025-10-07,2025-10-14,718.0788306884765,707.4261392822266,1.9192125755269176,1379.5254475245129,-23.182005900373724,-0.016804333651091855,ML_EXIT
SMCI,2025-10-14,2025-10-16,54.157066068649286,53.973000000000006,25.01958094378559,1356.3434416241391,-7.311981187478068,-0.005390951113917293,ML_EXIT
ETH-USD,2025-10-12,2025-10-19,3752.821517944336,3888.6382043457033,1.3869435019664602,5210.161579932737,177.7665875940438,0.03411920817940137,ML_EXIT
GOOGL,2025-10-10,2025-10-20,241.55070767211913,254.56265744018557,21.653513701482776,5235.657215396489,271.00659937966884,0.05176171552689129,ML_EXIT
AMZN,2025-10-16,2025-10-21,215.7778331680298,218.32077767944338,6.245694514536911,1349.031460436661,13.169858241709107,0.0097624544926819,ML_EXIT
GLD,2025-10-20,2025-10-21,397.6487372131347,384.7200367780413,13.81049150993893,5497.221730950884,-189.36210212597962,-0.03444687360159013,ATR_STOP
BTC-USD,2025-10-19,2025-10-25,107257.91465625,110977.10087890626,0.050183152046258894,5387.928167526781,175.68337880532363,0.03260685245660346,ML_EXIT
TSM,2025-10-13,2025-10-27,298.3891102294922,298.50066889953615,4.483108709816235,1339.049868853006,-2.17713117215294,-0.0016258775888741259,ML_EXIT
GOOGL,2025-10-27,2025-10-28,264.9524173278808,269.55515744018555,5.602638052077266,1485.9184137247657,22.791348501088123,0.015338223344279606,ML_EXIT
NVDA,2025-10-20,2025-10-29,183.2215698852539,207.8760057296753,0.05148215762672314,9.442083825273585,1.249119563221372,0.13229278476408557,ML_EXIT
AAPL,2025-10-28,2025-10-30,269.12448522949217,271.8539952392578,5.600386197407431,1508.7097622258539,12.255113059503174,0.008122909632017469,ML_EXIT
ETH-USD,2025-10-21,2025-10-30,3982.7308487548826,3787.3333523254396,0.3416849315301157,1362.2013186783702,-69.42065624449992,-0.0509621120553994,ATR_STOP
MSTR,2025-10-27,2025-10-30,299.64975,269.3692852651193,18.051579567204392,5414.565870288192,-556.8873254498376,-0.1028498569951273,ATR_STOP
META,2025-10-29,2025-10-30,755.1273749999999,668.8154494018555,0.014143987542640025,10.691203388494957,-1.2409457212145867,-0.11607165967397048,STOP_GAP
ETH-USD,2025-10-31,2025-11-01,3806.985305053711,3845.247801025391,1.354648541160299,5162.289379088795,41.46098564604017,0.008031511331772441,ML_EXIT
AMZN,2025-10-31,2025-11-03,250.22505610656737,255.2323206100464,3.982904355271327,997.62008585071,17.929269591687785,0.017972041507563263,ML_EXIT
BTC-USD,2025-10-30,2025-11-04,110114.22491015625,103412.07894223243,0.013798797672596865,1520.964875285357,-95.42948341310353,-0.06274272664922617,ATR_STOP
ETH-USD,2025-11-02,2025-11-04,3875.8312342529293,3521.247324704442,1.3338333597556895,5174.88788491454,-482.82749242292266,-0.09330201990084201,ATR_STOP
META,2025-11-03,2025-11-07,656.328,611.3293287716937,1.589704268943927,1044.4118352626924,-73.55082442738455,-0.07042320083330433,ATR_STOP
PLTR,2025-11-05,2025-11-07,189.09449999999998,170.750652573652,26.076713475607722,4935.898995308613,-487.7357682153861,-0.09881396857572666,ATR_STOP
MSTR,2025-11-05,2025-11-07,250.3250969467163,220.07358011422892,4.715927834105606,1181.6967890552587,-144.8835181653085,-0.1226063398895581,ATR_STOP
ETH-USD,2025-11-09,2025-11-10,3401.798682128906,3581.6531018066407,0.5223750757641403,1778.7936379493894,90.30170615730572,0.0507657011081996,ML_EXIT
GLD,2025-10-22,2025-11-14,372.936375,371.4798830408369,14.218381806269447,5307.859628824905,-31.29866121238956,-0.00589666332591367,ATR_STOP
BTC-USD,2025-11-08,2025-11-14,103423.38897656249,97201.20516308595,0.04517708105713945,4677.043870869095,-290.1684130892245,-0.06204098595194596,ATR_STOP
PLTR,2025-11-10,2025-11-14,184.40215255737303,166.89151860046388,10.125837593905736,1869.0953441066952,-180.8688473712482,-0.09676812257947795,STOP_GAP
GLD,2025-11-17,2025-11-20,374.2270285491943,375.10236354064943,11.994755652980057,4493.2550212095875,1.5069131202717472,0.00033537226646576695,ML_EXIT
BTC-USD,2025-11-15,2025-11-20,94467.678984375,86427.84900013951,0.048017740590753366,4540.665168851133,-394.7452057787368,-0.0869355460267541,ATR_STOP
MSFT,2025-11-20,2025-11-21,492.95634645080565,469.88698715662605,0.27851757250089026,137.43443940178804,-6.69352817218018,-0.0487034268944171,ATR_STOP
ETH-USD,2025-11-22,2025-11-23,2767.4736214599607,2766.2111732177736,0.047194729989684894,130.74091122960786,-0.32087240456002064,-0.0024542616503299636,ML_EXIT
META,2025-11-17,2025-11-25,609.3444980163574,623.688,3.799861977703275,2317.7427320671122,49.815656765537824,0.02149317785633137,ML_EXIT
COIN,2025-11-21,2025-11-25,244.04195816802977,247.63611450958254,16.971565357861927,4145.919963072396,52.64976679159827,0.012699175879068676,ML_EXIT
MSFT,2025-11-25,2025-12-01,474.3070423278808,488.19578244018555,8.92388130524444,4236.896644620178,115.34797038075794,0.027224636344910992,ML_EXIT
MSTR,2025-11-20,2025-12-01,192.53622244262695,161.5082843484955,22.608577815690065,4357.327494928071,-709.5063529710847,-0.16283062354090896,ATR_STOP
MSTR,2025-12-02,2025-12-03,177.838875,183.30829389953615,20.491432600521282,3647.8211419569866,104.67215805234582,0.02869443264320553,ML_EXIT
GLD,2025-11-25,2025-12-05,380.4501397705078,388.9254351196289,6.116181857643699,2329.231474076466,47.128477488135104,0.020233488175245194,ML_EXIT
GOOGL,2025-12-03,2025-12-08,316.0479596557617,319.8899627990723,11.861303616047508,3752.4933000093324,38.02436050412052,0.010133092177413337,ML_EXIT
NVDA,2025-12-01,2025-12-11,174.84737450408934,180.18985877990724,0.30380910327477073,53.173397455490885,1.515178640225173,0.028495050396083164,ML_EXIT
AAPL,2025-11-24,2025-12-11,271.0354438934326,275.8302242088318,0.48071062926165065,130.42003882504784,2.0418873031130715,0.015656239037408693,ATR_STOP
QQQ,2025-12-01,2025-12-12,613.9368198852538,621.7689770812989,6.995462736915832,4299.0712175454455,46.14093088691243,0.010732767277406628,ML_EXIT
MSTR,2025-12-05,2025-12-15,183.43166633605955,175.912,12.942059781890297,2376.359951564601,-101.97299483306688,-0.04291142626180332,ML_EXIT
ARM,2025-12-11,2025-12-15,138.05900049591062,126.31680725479127,0.39572854593597195,54.68857609571606,-4.751396799965292,-0.08688097476974693,ML_EXIT
COIN,2025-12-12,2025-12-15,271.7958336639404,267.8559952392578,0.7555615887470468,205.5640559539088,-3.384736336832134,-0.01646560397500161,ML_EXIT
GOOGL,2025-12-12,2025-12-17,313.8568622131348,307.8560047607422,13.59803917777585,4272.11001860661,-90.05824277033844,-0.021080506442507727,ML_EXIT
ETH-USD,2025-12-15,2025-12-17,3062.011686035156,2962.5375214843752,0.824287171632871,2526.5034556443616,-86.96376287819066,-0.03442059922138969,ML_EXIT
GLD,2025-12-08,2025-12-22,387.2134990081787,406.77652098083496,9.779429571934827,3790.517660513453,183.54663559684332,0.04842257760961879,ML_EXIT
ARM,2025-12-17,2025-12-23,121.6357844467163,111.33294461071941,34.581578484628935,4210.567994377905,-364.3491013594462,-0.08653205502106548,ATR_STOP
META,2025-12-22,2025-12-24,661.9808494262695,662.1987642822266,5.997288645517485,3974.0642961102963,-6.638563134893957,-0.0016704720005138313,ML_EXIT
AMD,2025-12-17,2025-12-26,210.14501328277586,215.32227767944337,11.461668364736449,2411.0234742245375,54.46111153863421,0.022588378802969,ML_EXIT
GLD,2025-12-26,2025-12-29,416.6882509918213,403.45817366027836,5.9109396420820906,2465.4845857631717,-83.05249006520262,-0.03368607151096601,STOP_GAP
BTC-USD,2025-12-30,2026-01-02,87177.91873828125,88688.69596875,0.027301060842568066,2382.432095697969,36.44209350820529,0.01529617300489273,ML_EXIT
META,2026-01-02,2026-01-05,663.0613454589843,650.6845047607422,3.6443917769693686,2418.8741892061744,-49.89627991329098,-0.020627893809419633,ML_EXIT
QQQ,2026-01-05,2026-01-06,619.6296673278808,618.9203654785157,3.819392543919762,2368.9779092928834,-7.441979933335006,-0.0031414307006165216,ML_EXIT
COIN,2025-12-24,2026-01-07,240.4001387786865,248.15585877990725,17.084987395840596,4111.344685677867,124.1552940613874,0.030198220668262214,ML_EXIT
ETH-USD,2026-01-07,2026-01-07,3297.560553955078,3129.384274114066,0.031878440845996746,105.22631537071993,-5.566183795448936,-0.0528972603083066,ATR_STOP
SMCI,2026-01-06,2026-01-13,30.665324618339536,28.512489638874257,76.93296656051943,2361.5359293595484,-170.17906782682303,-0.072062874721104,ATR_STOP
AMD,2026-01-07,2026-01-14,212.2360698852539,217.43122328948976,19.441291920525003,4130.273664368535,92.64307635468231,0.02243025133029441,ML_EXIT
BTC-USD,2026-01-08,2026-01-15,91355.2954453125,96882.82341796876,0.0010898160961374706,99.660131575271,5.818744364475478,0.05838587881133505,ML_EXIT
GOOGL,2025-12-24,2026-01-20,314.9273740081787,320.7095601196289,11.7442875584376,3702.299940315994,60.43885117217451,0.01632467713218719,STOP_GAP
MSFT,2026-01-14,2026-01-20,466.69322145080565,449.99239597132333,4.770587564751768,2228.629508315472,-84.048107990277,-0.03771291175885285,ATR_STOP
AAPL,2026-01-15,2026-01-20,260.7803188934326,252.24557021892767,0.4040695920264879,105.47887593974647,-3.656036055544419,-0.034661310361639476,ATR_STOP
GLD,2026-01-14,2026-01-22,426.2430137786865,443.6180763397217,9.810033982205333,4185.64409394047,161.9124016687456,0.038682792429281104,ML_EXIT
MSFT,2026-01-22,2026-01-26,447.8438051147461,465.0773425598145,9.340684799662503,4187.355178236561,152.44154521501332,0.0364052101448943,ML_EXIT
ETH-USD,2026-01-26,2026-01-28,2817.176683227539,3020.7264300537113,0.02758318618375908,77.78449345946956,5.453444811373487,0.07010966542084718,ML_EXIT
MSTR,2026-01-21,2026-01-29,161.35063927459717,143.77914977100917,11.545839423232943,1864.7933652657475,-206.40244057638097,-0.11068381324220715,ATR_STOP
PLTR,2026-01-28,2026-01-29,164.4821938934326,151.37032279923247,0.5055544212065157,83.23793827084305,-6.788528276164229,-0.08155569944651242,ATR_STOP
